X1,X2,X3,U1,U2,X_ref1,X_ref2,X_ref3,U_ref1,U_ref2,Timing
0.024538220336670788,424.405968250341,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538220336695265,424.40596825032105,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033669711,424.40596825032003,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
